stationcode,name,is_installed,capacity,numdocksavailable,numbikesavailable,mechanical,ebike,is_renting,is_returning,duedate,coordonnees_geo,nom_arrondissement_communes,code_insee_commune,station_opening_hours
22303,Lucien Lanternier - Le Luth,OUI,27,13,12,9,3,OUI,OUI,2026-02-07T21:57:13+00:00,"{'lon': 2.2889783978462224, 'lat': 48.93159430558871}",Gennevilliers,92036,
11112,Jules Vallès - Charonne,OUI,23,2,19,17,2,OUI,OUI,2026-02-07T22:01:32+00:00,"{'lon': 2.3847674578428, 'lat': 48.854284379935}",Paris,75056,
40005,Conservatoire Marcel Dadi,OUI,26,8,18,7,11,OUI,OUI,2026-02-07T22:02:31+00:00,"{'lon': 2.4535970427243, 'lat': 48.790090379157}",Créteil,94028,
16105,Crevaux - Bugeaud,OUI,31,22,9,7,2,OUI,OUI,2026-02-07T22:02:11+00:00,"{'lon': 2.2811490076919, 'lat': 48.87080942867}",Paris,75056,
92001,Mairie de quartier du Plateau - Mont-Valérien,OUI,20,11,8,2,6,OUI,OUI,2026-02-07T21:58:39+00:00,"{'lon': 2.2072437, 'lat': 48.8799933}",Nanterre,92050,
4006,Bourdon - Pont Morland,OUI,52,4,45,35,10,OUI,OUI,2026-02-07T22:04:28+00:00,"{'lon': 2.3659356, 'lat': 48.8478103}",Paris,75056,
15057,Lucien Bossoutrot - Général Martial Vallin,OUI,39,27,12,11,1,OUI,OUI,2026-02-07T22:04:06+00:00,"{'lon': 2.2741072252393, 'lat': 48.836956046311}",Paris,75056,
5007,Ecoles - Carmes,OUI,36,21,13,6,7,OUI,OUI,2026-02-07T22:03:52+00:00,"{'lon': 2.3473486304283, 'lat': 48.848904447989}",Paris,75056,
16002,Pergolèse - Malakoff,OUI,38,34,4,3,1,OUI,OUI,2026-02-07T21:56:49+00:00,"{'lon': 2.2842781618237495, 'lat': 48.87521088779225}",Paris,75056,
18202,Diane Arbus,OUI,38,33,5,1,4,OUI,OUI,2026-02-07T22:00:22+00:00,"{'lon': 2.3524022474885, 'lat': 48.898800717199}",Paris,75056,
23010,Voltaire - Anatole France,OUI,27,21,4,1,3,OUI,OUI,2026-02-07T22:03:21+00:00,"{'lon': 2.284262739121914, 'lat': 48.891999360256904}",Levallois-Perret,92044,
3008,Perle - Vieille du Temple,OUI,36,23,10,8,2,OUI,OUI,2026-02-07T21:59:23+00:00,"{'lon': 2.3611206, 'lat': 48.8601346}",Paris,75056,
6027,Blaise-Desgoffe - Vaugirard,OUI,32,22,8,2,6,OUI,OUI,2026-02-07T22:00:40+00:00,"{'lon': 2.3242672160268, 'lat': 48.846128877747}",Paris,75056,
45002,Roger Salengro - Général de Gaulle,OUI,27,14,12,6,6,OUI,OUI,2026-02-07T22:03:44+00:00,"{'lon': 2.4846760556101803, 'lat': 48.820029010376956}",Champigny-sur-Marne,94017,
18007,Goutte d'or - Barbès,OUI,20,13,6,0,6,OUI,OUI,2026-02-07T22:00:21+00:00,"{'lon': 2.3496962338686, 'lat': 48.885124323627}",Paris,75056,
18004,Place des Abbesses,OUI,12,8,4,0,4,OUI,OUI,2026-02-07T21:54:49+00:00,"{'lon': 2.3386867716908455, 'lat': 48.884542726149725}",Paris,75056,
15005,Place Jacques et Thérèse Tréfouël,OUI,43,35,8,0,8,OUI,OUI,2026-02-07T22:02:08+00:00,"{'lon': 2.3125657439232, 'lat': 48.842726498317}",Paris,75056,
16013,Mairie du 16ème,OUI,35,28,6,1,5,OUI,OUI,2026-02-07T22:04:14+00:00,"{'lon': 2.2765953093767166, 'lat': 48.863936848471994}",Paris,75056,
18006,Square Louise Michel,OUI,36,28,8,2,6,OUI,OUI,2026-02-07T22:04:39+00:00,"{'lon': 2.3441386967897, 'lat': 48.884687354509}",Paris,75056,
12019,Gare de Reuilly - Picpus,OUI,28,26,1,1,0,OUI,OUI,2026-02-07T22:03:32+00:00,"{'lon': 2.3972943797707558, 'lat': 48.84267354116789}",Paris,75056,
21401,Mairie de Clamart,OUI,33,24,5,0,5,OUI,OUI,2026-02-07T22:00:35+00:00,"{'lon': 2.262151, 'lat': 48.800612}",Clamart,92023,
20104,Louis Lumière.,OUI,22,19,3,0,3,OUI,OUI,2026-02-07T22:03:37+00:00,"{'lon': 2.41112578185621, 'lat': 48.86216198070008}",Paris,75056,
9027,Douai - Pierre Fontaine,OUI,25,18,7,0,7,OUI,OUI,2026-02-07T22:04:38+00:00,"{'lon': 2.33324121683836, 'lat': 48.88229101148092}",Paris,75056,
20024,Gambetta - Père Lachaise,OUI,29,22,5,0,5,OUI,OUI,2026-02-07T21:57:07+00:00,"{'lon': 2.398228667282044, 'lat': 48.864295696165875}",Paris,75056,
8037,Monceau - Malesherbes,OUI,38,33,4,2,2,OUI,OUI,2026-02-07T21:57:49+00:00,"{'lon': 2.3145456, 'lat': 48.8795079}",Paris,75056,
3010,Beaubourg - Michel-le-Comte,OUI,17,1,15,12,3,OUI,OUI,2026-02-07T22:01:37+00:00,"{'lon': 2.3543103039265, 'lat': 48.862534941806}",Paris,75056,
5012,Estrapade - Ulm,OUI,16,15,1,0,1,OUI,OUI,2026-02-07T22:00:11+00:00,"{'lon': 2.3454568170362, 'lat': 48.84512772828}",Paris,75056,
18140,Porte de Clignancourt - Ney,OUI,40,24,15,1,14,OUI,OUI,2026-02-07T22:01:05+00:00,"{'lon': 2.344321422278881, 'lat': 48.899641123987095}",Paris,75056,
1021,Halles - Bourdonnais,OUI,20,4,16,11,5,OUI,OUI,2026-02-07T22:01:16+00:00,"{'lon': 2.3460162431002, 'lat': 48.860448992575}",Paris,75056,
9009,Square Montholon,OUI,21,12,8,4,4,OUI,OUI,2026-02-07T22:03:34+00:00,"{'lon': 2.3457641154527664, 'lat': 48.876620377545024}",Paris,75056,
33015,Charles Tillon - Cimetière Communal,OUI,30,7,21,7,14,OUI,OUI,2026-02-07T22:04:33+00:00,"{'lon': 2.3935630917549138, 'lat': 48.91844023641836}",Aubervilliers,93001,
6104,Herschel - Observatoire,OUI,56,47,7,1,6,OUI,OUI,2026-02-07T22:04:38+00:00,"{'lon': 2.3376645147800446, 'lat': 48.84342376221923}",Paris,75056,
7017,La Motte-Picquet - La Tour Maubourg,OUI,40,14,21,17,4,OUI,OUI,2026-02-07T22:01:01+00:00,"{'lon': 2.3096215831203, 'lat': 48.856926701847}",Paris,75056,
20034,Sorbier - Ménilmontant,OUI,24,12,10,0,10,OUI,OUI,2026-02-07T22:03:12+00:00,"{'lon': 2.3897721245885, 'lat': 48.868542395661}",Paris,75056,
22015,Île de la Jatte,OUI,23,2,20,13,7,OUI,OUI,2026-02-07T22:00:39+00:00,"{'lon': 2.2666339203715324, 'lat': 48.894036161302104}",Neuilly-sur-Seine,92051,
17019,Phalsbourg - Villiers,OUI,20,14,6,2,4,OUI,OUI,2026-02-07T22:03:38+00:00,"{'lon': 2.3090453445911407, 'lat': 48.88242307900951}",Paris,75056,
12018,Saint-Mandé - Fabre d'Eglantine,OUI,34,22,10,6,4,OUI,OUI,2026-02-07T22:01:56+00:00,"{'lon': 2.3965022, 'lat': 48.8453579}",Paris,75056,
22301,Chausson - Gabriel Péri,OUI,22,4,16,9,7,OUI,OUI,2026-02-07T22:02:42+00:00,"{'lon': 2.2952306270599365, 'lat': 48.921891003481115}",Gennevilliers,92036,
44005,Place Saint-Just,OUI,22,1,19,11,8,OUI,OUI,2026-02-07T21:59:11+00:00,"{'lon': 2.3895226791501045, 'lat': 48.790379518724265}",Vitry-sur-Seine,94081,
15132,Bargue -  Dutot,OUI,21,14,6,0,6,OUI,OUI,2026-02-07T21:59:55+00:00,"{'lon': 2.308876, 'lat': 48.837884}",Paris,75056,
9004,Gérando - Rochechouart,OUI,21,13,8,3,5,OUI,OUI,2026-02-07T21:58:56+00:00,"{'lon': 2.3464846238494, 'lat': 48.88294340845}",Paris,75056,
41405,Place de l'Europe - Alfortville,OUI,24,11,11,8,3,OUI,OUI,2026-02-07T22:04:40+00:00,"{'lon': 2.4284800887107854, 'lat': 48.78913702405837}",Alfortville,94002,
12026,Place Ginette Hamelin,OUI,51,10,38,23,15,OUI,OUI,2026-02-07T22:04:22+00:00,"{'lon': 2.382064, 'lat': 48.837853}",Paris,75056,
20006,Pyrénées - Plaine,OUI,12,9,3,1,2,OUI,OUI,2026-02-07T21:58:30+00:00,"{'lon': 2.4062821269035, 'lat': 48.85026702458}",Paris,75056,
27005,Gare du Stade,OUI,20,4,16,9,7,OUI,OUI,2026-02-07T22:03:45+00:00,"{'lon': 2.2603778, 'lat': 48.9312676}",Colombes,92025,
10011,Bourse du Travail,OUI,17,2,15,9,6,OUI,OUI,2026-02-07T22:04:24+00:00,"{'lon': 2.3623438552022, 'lat': 48.868976638826}",Paris,75056,
9024,Taitbout - La Fayette,OUI,53,13,39,34,5,OUI,OUI,2026-02-07T22:04:00+00:00,"{'lon': 2.3352625966072, 'lat': 48.8733298892}",Paris,75056,
21953,Gare de Bellevue,OUI,20,15,5,1,4,OUI,OUI,2026-02-07T22:03:50+00:00,"{'lon': 2.2295309230685234, 'lat': 48.8192404685572}",Meudon,92048,
15311,Quai du Président Roosevelt - Pont Aval,OUI,30,22,8,8,0,OUI,OUI,2026-02-07T22:00:50+00:00,"{'lon': 2.2656820714474, 'lat': 48.834388367639}",Paris,75056,
14137,Maurice d'Ocagne - General Maudhuy,OUI,30,26,4,0,4,OUI,OUI,2026-02-07T22:04:10+00:00,"{'lon': 2.3158789426088333, 'lat': 48.82414282524159}",Paris,75056,
46003,Conservatoire de Musique,OUI,25,20,5,4,1,OUI,OUI,2026-02-07T22:03:33+00:00,"{'lon': 2.4034014344215, 'lat': 48.770935866676}",Choisy-le-Roi,94022,
8027,Mairie du 8ème,OUI,28,25,2,0,2,OUI,OUI,2026-02-07T22:01:54+00:00,"{'lon': 2.318264, 'lat': 48.877932}",Paris,75056,
19210,Place des Fêtes - Solitaires,OUI,29,29,0,0,0,OUI,OUI,2026-02-07T21:58:07+00:00,"{'lon': 2.3920327806309, 'lat': 48.876644633122}",Paris,75056,
10006,Petites Ecuries - Faubourg Saint-Denis,OUI,28,5,23,11,12,OUI,OUI,2026-02-07T22:04:45+00:00,"{'lon': 2.3542150855064397, 'lat': 48.87287120589831}",Paris,75056,
92006,Place Nelson Mandela,OUI,30,8,22,9,13,OUI,OUI,2026-02-07T22:02:51+00:00,"{'lon': 2.2182820737361912, 'lat': 48.897874318180556}",Nanterre,92050,
22401,Charles de Gaulle - Plateau de Vanves,OUI,33,31,0,0,0,OUI,OUI,2026-02-07T22:00:33+00:00,"{'lon': 2.298571803412886, 'lat': 48.82233088973263}",Malakoff,92046,
31005,Square Denise Buisson,OUI,45,29,14,8,6,OUI,OUI,2026-02-07T22:03:35+00:00,"{'lon': 2.426436245441437, 'lat': 48.8562322730982}",Montreuil,93048,
21506,Maurice Payret-Dortail,OUI,22,10,11,1,10,OUI,OUI,2026-02-07T22:02:22+00:00,"{'lon': 2.2233625128865246, 'lat': 48.87811957063342}",Suresnes,92073,
12038,Picpus - Louis Braille,OUI,58,44,14,7,7,OUI,OUI,2026-02-07T22:02:21+00:00,"{'lon': 2.4005256685521, 'lat': 48.839988788912}",Paris,75056,
4103,Archives - Rivoli,OUI,25,8,15,11,4,OUI,OUI,2026-02-07T22:04:35+00:00,"{'lon': 2.3539767041802, 'lat': 48.857346707443}",Paris,75056,
12005,Crozatier - Faubourg Saint-Antoine,OUI,42,9,32,30,2,OUI,OUI,2026-02-07T22:04:45+00:00,"{'lon': 2.378901366211, 'lat': 48.850440013405}",Paris,75056,
3001,Beaumarchais - Saint-Gilles,OUI,51,4,46,32,14,OUI,OUI,2026-02-07T22:02:13+00:00,"{'lon': 2.3679352, 'lat': 48.8580378}",Paris,75056,
9011,Geoffroy - Marie,OUI,20,1,16,13,3,OUI,OUI,2026-02-07T22:00:31+00:00,"{'lon': 2.344513876337893, 'lat': 48.873781940593325}",Paris,75056,
9037,Parme - Clichy,OUI,24,16,8,2,6,OUI,OUI,2026-02-07T21:58:59+00:00,"{'lon': 2.3281970934506, 'lat': 48.881266424227}",Paris,75056,
12035,Madagascar - Meuniers,OUI,47,32,14,13,1,OUI,OUI,2026-02-07T22:03:09+00:00,"{'lon': 2.3970650508999825, 'lat': 48.83460464474706}",Paris,75056,
7021,Bosquet - Saint-Dominique,OUI,28,3,22,14,8,OUI,OUI,2026-02-07T22:03:34+00:00,"{'lon': 2.3037165802346, 'lat': 48.858651709526}",Paris,75056,
7202,Constant Coquelin - Invalides,OUI,31,21,9,8,1,OUI,OUI,2026-02-07T22:00:10+00:00,"{'lon': 2.315749520203, 'lat': 48.848283157236}",Paris,75056,
21026,Sèvres - Général Leclerc,OUI,30,18,12,8,4,OUI,OUI,2026-02-07T22:01:25+00:00,"{'lon': 2.2314262390137, 'lat': 48.830121559055}",Boulogne-Billancourt,92012,
44011,Lebrun - Colonel Fabien,OUI,27,22,4,1,3,OUI,OUI,2026-02-07T22:02:38+00:00,"{'lon': 2.381317801773548, 'lat': 48.78266870733145}",Vitry-sur-Seine,94081,
32013,Saint-Denis - Université,OUI,24,13,8,1,7,OUI,OUI,2026-02-07T22:02:01+00:00,"{'lon': 2.3638297989964485, 'lat': 48.94563430946964}",Saint-Denis,93066,
8116,Champs-Elysees - Bassano,OUI,25,25,0,0,0,NON,NON,2021-02-21T19:09:18+00:00,"{'lon': 2.300238981843, 'lat': 48.871811807816}",Paris,75056,
1102,Française - Etienne Marcel,OUI,37,4,32,27,5,OUI,OUI,2026-02-07T22:04:15+00:00,"{'lon': 2.347587011754513, 'lat': 48.864053304653766}",Paris,75056,
21707,Square Etienne Jarousse,OUI,25,14,10,5,5,OUI,OUI,2026-02-07T21:55:23+00:00,"{'lon': 2.2925933450460434, 'lat': 48.82485182597129}",Vanves,92075,
15111,Olivier de Serres - Leriche,OUI,25,17,4,3,1,OUI,OUI,2026-02-07T22:01:06+00:00,"{'lon': 2.2957482933998112, 'lat': 48.83460221715206}",Paris,75056,
21319,Esplanade du Foncet - Camille Desmoulins,OUI,28,19,7,7,0,OUI,OUI,2026-02-07T22:02:20+00:00,"{'lon': 2.2606857866049, 'lat': 48.827090233495}",Issy-les-Moulineaux,92040,
24006,Adolphe Lalyre - Armand Silvestre,OUI,40,29,11,4,7,OUI,OUI,2026-02-07T22:04:21+00:00,"{'lon': 2.273416221141815, 'lat': 48.90406266961591}",Courbevoie,92026,
47009,Charentonneau - Maison Alfort,OUI,28,0,27,19,8,OUI,OUI,2026-02-07T22:03:39+00:00,"{'lon': 2.443241664773, 'lat': 48.809972406542}",Maisons-Alfort,94046,
3009,Temple - Haudriettes,OUI,19,4,12,3,9,OUI,OUI,2026-02-07T22:03:34+00:00,"{'lon': 2.3566960206458, 'lat': 48.861636880212}",Paris,75056,
5001,Harpe - Saint-Germain,OUI,45,7,38,34,4,OUI,OUI,2026-02-07T22:03:09+00:00,"{'lon': 2.3436703160405, 'lat': 48.851518815017}",Paris,75056,
14132,Bézout - Général Leclerc,OUI,30,13,16,6,10,OUI,OUI,2026-02-07T22:04:45+00:00,"{'lon': 2.3285973072052, 'lat': 48.82884804502439}",Paris,75056,
6022,Marché Saint-Germain,OUI,21,6,15,11,4,OUI,OUI,2026-02-07T22:03:37+00:00,"{'lon': 2.335500307381153, 'lat': 48.85165625855281}",Paris,75056,
21110,Parc Roger Salengro,OUI,35,32,2,1,1,OUI,OUI,2026-02-07T22:04:04+00:00,"{'lon': 2.31055945158, 'lat': 48.905303858642}",Clichy,92024,
15006,Cherche-Midi - Hôpital Necker,OUI,38,29,8,2,6,OUI,OUI,2026-02-07T22:03:04+00:00,"{'lon': 2.317914068698883, 'lat': 48.84461063309956}",Paris,75056,
19012,Lally-Tollendal - Armand Carrel,OUI,28,22,5,2,3,OUI,OUI,2026-02-07T22:04:30+00:00,"{'lon': 2.374717555940151, 'lat': 48.88270066221072}",Paris,75056,
21402,Place Aimé Césaire,OUI,27,20,7,5,2,OUI,OUI,2026-02-07T22:04:32+00:00,"{'lon': 2.2429127991199493, 'lat': 48.783194713067815}",Clamart,92023,
31001,Lagny - Auguste Blanqui,OUI,27,19,6,3,3,OUI,OUI,2026-02-07T22:00:23+00:00,"{'lon': 2.4218603968620305, 'lat': 48.84922568052601}",Montreuil,93048,
13052,Leredde - Tolbiac,OUI,44,35,8,1,7,OUI,OUI,2026-02-07T22:04:26+00:00,"{'lon': 2.3744382709265, 'lat': 48.82887629664}",Paris,75056,
22502,Kléber - National,OUI,20,17,3,0,3,OUI,OUI,2026-02-07T21:59:52+00:00,"{'lon': 2.2393910586833954, 'lat': 48.906333898712234}",La Garenne-Colombes,92035,
41403,Gare RER - Malleret-Joinville,OUI,20,14,4,1,3,OUI,OUI,2026-02-07T21:57:27+00:00,"{'lon': 2.42531, 'lat': 48.802936}",Alfortville,94002,
3003,Fille du Calvaire - Turenne,OUI,29,13,16,15,1,OUI,OUI,2026-02-07T22:01:47+00:00,"{'lon': 2.3649600148200993, 'lat': 48.86210505412563}",Paris,75056,
13018,Bruant - Vincent Auriol,OUI,25,10,14,11,3,OUI,OUI,2026-02-07T22:04:31+00:00,"{'lon': 2.3668264996271, 'lat': 48.834848452929}",Paris,75056,
19111,Cesaria Evora - Rosa Parks,OUI,40,27,9,1,8,OUI,OUI,2026-02-07T21:56:39+00:00,"{'lon': 2.3745173960924144, 'lat': 48.89717672825043}",Paris,75056,
21303,Jean Monnet - Iles,OUI,32,31,1,0,1,OUI,OUI,2026-02-07T21:55:39+00:00,"{'lon': 2.2497073194874866, 'lat': 48.823393984057304}",Issy-les-Moulineaux,92040,
13125,Gare d'Austerlitz - Pont Charles de Gaulle,OUI,75,23,51,48,3,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.3670300096273, 'lat': 48.842319830109}",Paris,75056,
33014,Parc Eli Lotar,OUI,20,12,5,2,3,OUI,OUI,2026-02-07T22:04:01+00:00,"{'lon': 2.3727085813879967, 'lat': 48.91844993053703}",Aubervilliers,93001,
3005,Sainte-Elisabeth - Turbigo,OUI,33,0,31,24,7,OUI,OUI,2026-02-07T22:03:40+00:00,"{'lon': 2.3596492409706, 'lat': 48.86610337431}",Paris,75056,
9007,Condorcet - Turgot,OUI,20,18,2,0,2,OUI,OUI,2026-02-07T22:01:50+00:00,"{'lon': 2.345232367515564, 'lat': 48.87985155789093}",Paris,75056,
6031,Pierre Sarrazin - Saint-Michel,OUI,33,2,30,8,22,OUI,OUI,2026-02-07T22:04:35+00:00,"{'lon': 2.342130728066, 'lat': 48.850908146398}",Paris,75056,
15127,Place Charles Michels,OUI,37,7,28,27,1,OUI,OUI,2026-02-07T22:04:05+00:00,"{'lon': 2.28502, 'lat': 48.846401}",Paris,75056,
48005,Eugène Varlin - Place de la Paix,OUI,23,18,5,3,2,OUI,OUI,2026-02-07T21:58:42+00:00,"{'lon': 2.363093, 'lat': 48.792862}",Villejuif,94076,
15070,Balard - Montagne de la Fage,OUI,36,9,27,24,3,OUI,OUI,2026-02-07T22:02:33+00:00,"{'lon': 2.2782871127129, 'lat': 48.838507403334}",Paris,75056,
21215,Verdier - Jean Jaurès,OUI,33,29,4,3,1,OUI,OUI,2026-02-07T22:03:54+00:00,"{'lon': 2.3123561963438988, 'lat': 48.81614048711214}",Montrouge,92049,
14032,Mairie du 14ème,OUI,32,30,2,0,2,OUI,OUI,2026-02-07T22:04:23+00:00,"{'lon': 2.3254923149943, 'lat': 48.83254578123}",Paris,75056,
41208,Alouettes - Maréchal de Lattre de Tassigny,OUI,22,7,14,11,3,OUI,OUI,2026-02-07T22:04:01+00:00,"{'lon': 2.4930700287222862, 'lat': 48.85511009293948}",Fontenay-sous-Bois,94033,
14011,Place des Droits de l'Enfant,OUI,39,33,5,0,5,OUI,OUI,2026-02-07T21:59:47+00:00,"{'lon': 2.3319217, 'lat': 48.8274804}",Paris,75056,
42704,Mairie du Kremlin-Bicêtre,OUI,25,22,2,0,2,OUI,OUI,2026-02-07T22:02:48+00:00,"{'lon': 2.3570189997553825, 'lat': 48.81191981537702}",Le Kremlin-Bicêtre,94043,
6002,Saint-Benoît - Jacob,OUI,23,4,18,16,2,OUI,OUI,2026-02-07T22:04:08+00:00,"{'lon': 2.3334722220897675, 'lat': 48.85545136013941}",Paris,75056,
21706,Jean Bleuzen - Square du 11 Novembre,OUI,49,49,0,0,0,OUI,OUI,2026-02-07T21:54:52+00:00,"{'lon': 2.2965213, 'lat': 48.8232579}",Vanves,92075,
16019,Porte de la Muette,OUI,36,34,2,1,1,OUI,OUI,2026-02-07T21:55:38+00:00,"{'lon': 2.2687188170157406, 'lat': 48.86302317841182}",Paris,75056,
26006,Bas - Gabriel Péri,OUI,30,26,4,3,1,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.2948095202445984, 'lat': 48.91585580539625}",Asnières-sur-Seine,92004,
33012,Landy - Heurtault,OUI,30,14,11,7,4,OUI,OUI,2026-02-07T21:57:32+00:00,"{'lon': 2.375951372087002, 'lat': 48.915096534520316}",Aubervilliers,93001,
12163,Hippodrome Paris-Vincennes,OUI,42,42,0,0,0,OUI,OUI,2026-02-07T22:02:01+00:00,"{'lon': 2.446271181106568, 'lat': 48.82048387758518}",Paris,75056,
21021,Enfants du Paradis - Peupliers,OUI,40,36,4,2,2,OUI,OUI,2026-02-07T21:59:32+00:00,"{'lon': 2.2571459412575, 'lat': 48.833122686454}",Boulogne-Billancourt,92012,
21509,Gardenat Lapostol - Franklin Roosevelt,OUI,24,9,15,12,3,OUI,OUI,2026-02-07T21:57:31+00:00,"{'lon': 2.222505, 'lat': 48.871839}",Suresnes,92073,
10019,Paradis - Hauteville,OUI,31,4,26,15,11,OUI,OUI,2026-02-07T22:02:47+00:00,"{'lon': 2.3522757401923404, 'lat': 48.874999954666755}",Paris,75056,
1012,Jean-Jacques Rousseau - Deux Ecus,OUI,22,13,9,6,3,OUI,OUI,2026-02-07T22:03:32+00:00,"{'lon': 2.3414635285735126, 'lat': 48.86297805972131}",Paris,75056,
41203,Stalingrad - Rigollots,OUI,51,47,4,1,3,OUI,OUI,2026-02-07T22:00:24+00:00,"{'lon': 2.45557576417923, 'lat': 48.84997403844251}",Fontenay-sous-Bois,94033,
35012,Candale - Mehul,OUI,25,15,7,2,5,OUI,OUI,2026-02-07T22:04:41+00:00,"{'lon': 2.414379715919495, 'lat': 48.8893935006175}",Pantin,93055,
10033,Gare du Nord - Saint-Vincent de Paul,OUI,24,23,1,0,1,OUI,OUI,2026-02-07T21:55:59+00:00,"{'lon': 2.3524305148385, 'lat': 48.880955741648}",Paris,75056,
21505,Édouard Vaillant - Place Jean Jaurès,OUI,24,21,1,0,1,OUI,OUI,2026-02-07T22:03:09+00:00,"{'lon': 2.2089037319128613, 'lat': 48.86265537999924}",Suresnes,92073,
43201,Place du Général Leclerc,OUI,22,5,16,1,15,OUI,OUI,2026-02-07T22:03:24+00:00,"{'lon': 2.3926565092808, 'lat': 48.76529107158}",Thiais,94073,
2016,Aboukir - Alexandrie,OUI,21,2,18,11,7,OUI,OUI,2026-02-07T22:04:32+00:00,"{'lon': 2.3502043269474897, 'lat': 48.86868344444473}",Paris,75056,
20022,Porte de Bagnolet,OUI,33,28,5,0,5,OUI,OUI,2026-02-07T22:03:08+00:00,"{'lon': 2.408344637349607, 'lat': 48.864707139122984}",Paris,75056,
4018,Saint-Bon - Rivoli,OUI,31,1,26,18,8,OUI,OUI,2026-02-07T22:02:02+00:00,"{'lon': 2.3502172809763, 'lat': 48.857999643315}",Paris,75056,
14026,Plantes - Moulin Vert,OUI,45,42,3,1,2,OUI,OUI,2026-02-07T21:56:31+00:00,"{'lon': 2.3232302069664006, 'lat': 48.83005755305626}",Paris,75056,
44001,Quai Jules Guesde - Saint-Simon,OUI,30,11,19,17,2,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.4089661620274, 'lat': 48.80391487219}",Vitry-sur-Seine,94081,
16012,Flandrin - Longchamp,OUI,42,33,9,2,7,OUI,OUI,2026-02-07T22:04:30+00:00,"{'lon': 2.274354539176829, 'lat': 48.86877849178477}",Paris,75056,
4007,Place de la Bastille - Bourdon,OUI,35,7,25,13,12,OUI,OUI,2026-02-07T22:03:10+00:00,"{'lon': 2.3681089282036, 'lat': 48.852364355271}",Paris,75056,
16036,Porte Molitor,OUI,60,21,38,29,9,OUI,OUI,2026-02-07T22:04:27+00:00,"{'lon': 2.2569015249609947, 'lat': 48.84524763511433}",Paris,75056,
33020,Waldeck Rochet - Germaine Tillon,OUI,31,25,5,0,5,OUI,OUI,2026-02-07T22:00:01+00:00,"{'lon': 2.3676301538944244, 'lat': 48.91105960199651}",Aubervilliers,93001,
48004,Maxime Gorki - Louis Aragon,OUI,20,16,3,0,3,OUI,OUI,2026-02-07T21:59:28+00:00,"{'lon': 2.368387877941132, 'lat': 48.78909814728443}",Villejuif,94076,
22506,Gare des Vallées,OUI,20,10,8,1,7,OUI,OUI,2026-02-07T21:59:36+00:00,"{'lon': 2.257726, 'lat': 48.913179}",La Garenne-Colombes,92035,
14001,Edgar Quinet - Gaité,OUI,27,21,6,1,5,OUI,OUI,2026-02-07T22:04:23+00:00,"{'lon': 2.324595451355, 'lat': 48.841160928966}",Paris,75056,
1025,Oratoire - Rivoli,OUI,18,1,17,16,1,OUI,OUI,2026-02-07T22:04:01+00:00,"{'lon': 2.3400047421455, 'lat': 48.861342760889}",Paris,75056,
18139,Poissonniers - Championnet,OUI,28,26,2,0,2,OUI,OUI,2026-02-07T21:59:32+00:00,"{'lon': 2.3530178144574165, 'lat': 48.89543299733937}",Paris,75056,
1018,Alger - Rivoli,OUI,21,14,5,1,4,OUI,OUI,2026-02-07T22:00:28+00:00,"{'lon': 2.3294493936128, 'lat': 48.864773553495}",Paris,75056,
1006,Grande Truanderie - Saint-Denis,OUI,33,8,21,17,4,OUI,OUI,2026-02-07T22:04:02+00:00,"{'lon': 2.3498075, 'lat': 48.8626302}",Paris,75056,
1026,Place du Lieutenant Henri Karcher,OUI,30,6,24,21,3,OUI,OUI,2026-02-07T22:01:20+00:00,"{'lon': 2.3400671035051346, 'lat': 48.863490871724466}",Paris,75056,
8117,Place de la Madeleine - Royale,OUI,43,18,23,18,5,OUI,OUI,2026-02-07T22:03:22+00:00,"{'lon': 2.324421107769, 'lat': 48.869228052648}",Paris,75056,
23101,Grande Rue - Europe,OUI,25,12,12,8,4,OUI,OUI,2026-02-07T22:04:07+00:00,"{'lon': 2.205879874527455, 'lat': 48.8218104687602}",Sèvres,92072,
5015,Epée de Bois - Mouffetard,OUI,63,47,16,10,6,OUI,OUI,2026-02-07T22:03:57+00:00,"{'lon': 2.350066713988781, 'lat': 48.841508690388835}",Paris,75056,
17106,Berthier - Porte de Clichy,OUI,24,11,13,10,3,OUI,OUI,2026-02-07T22:04:34+00:00,"{'lon': 2.3125872006816, 'lat': 48.894222687781}",Paris,75056,
15128,Cadix - Hameau,OUI,37,22,13,11,2,OUI,OUI,2026-02-07T22:03:26+00:00,"{'lon': 2.289516180753708, 'lat': 48.8340107632249}",Paris,75056,
1116,Ventadour - Opéra,OUI,27,1,25,21,4,OUI,OUI,2026-02-07T22:01:47+00:00,"{'lon': 2.3343884482519, 'lat': 48.866810653323}",Paris,75056,
44014,Camille Risch - Paul Armangot,OUI,25,11,14,12,2,OUI,OUI,2026-02-07T22:02:17+00:00,"{'lon': 2.373685, 'lat': 48.774703}",Vitry-sur-Seine,94081,
32024,Port - Confluence,OUI,26,4,19,10,9,OUI,OUI,2026-02-07T22:04:22+00:00,"{'lon': 2.3436167797955, 'lat': 48.936093926526}",Saint-Denis,93066,
12037,Reuilly - Daumesnil,OUI,36,33,3,1,2,OUI,OUI,2026-02-07T21:59:40+00:00,"{'lon': 2.3972516, 'lat': 48.8395385}",Paris,75056,
